,Пол,Возраст,Зарплата,Члены семьи,Страховые выплаты
4700,1,32.0,35000.0,0,0
4701,1,31.0,38400.0,0,0
4702,0,33.0,33700.0,2,0
4703,0,41.0,46300.0,0,0
4704,0,44.0,34500.0,1,1
4705,0,24.0,28000.0,1,0
4706,1,33.0,32100.0,3,0
4707,0,26.0,36700.0,2,0
4708,1,45.0,44200.0,1,1
4709,0,24.0,34700.0,0,0
4710,1,30.0,37600.0,6,0
4711,0,25.0,32400.0,0,0
4712,1,25.0,42000.0,0,0
4713,0,31.0,33500.0,1,0
4714,0,24.0,33700.0,3,0
4715,1,20.0,47000.0,2,0
4716,1,29.0,44300.0,1,0
4717,1,30.0,49600.0,2,0
4718,0,24.0,35600.0,0,0
4719,1,38.0,26400.0,4,0
4720,0,31.0,35400.0,1,0
4721,1,22.0,26100.0,2,0
4722,0,41.0,47300.0,2,0
4723,0,31.0,53300.0,1,0
4724,1,27.0,25200.0,1,0
4725,0,36.0,19700.0,0,0
4726,1,19.0,31700.0,1,0
4727,1,32.0,19700.0,4,0
4728,1,29.0,23900.0,0,0
4729,0,22.0,22500.0,0,0
4730,0,30.0,24400.0,1,0
4731,1,45.0,49100.0,0,1
4732,0,39.0,36200.0,3,0
4733,1,19.0,44500.0,1,0
4734,1,27.0,35600.0,1,0
4735,1,46.0,18700.0,0,1
4736,1,49.0,49800.0,1,2
4737,1,36.0,57400.0,0,0
4738,1,24.0,48500.0,1,0
4739,0,37.0,33700.0,2,0
4740,1,26.0,47900.0,1,0
4741,0,42.0,47400.0,3,0
4742,0,36.0,42400.0,3,0
4743,1,26.0,20100.0,2,0
4744,1,26.0,31200.0,0,0
4745,0,25.0,35500.0,2,0
4746,0,33.0,65300.0,5,0
4747,1,46.0,42000.0,2,1
4748,1,41.0,33700.0,2,0
4749,1,33.0,49600.0,2,0
4750,1,25.0,48700.0,2,0
4751,1,28.0,32500.0,0,0
4752,0,19.0,34800.0,1,0
4753,0,39.0,42500.0,2,0
4754,0,37.0,31400.0,1,0
4755,0,31.0,40700.0,0,0
4756,1,34.0,35700.0,3,0
4757,1,43.0,52900.0,2,1
4758,0,30.0,58200.0,2,0
4759,0,27.0,45800.0,1,0
4760,0,29.0,52800.0,0,0
4761,1,19.0,61400.0,2,0
4762,0,33.0,50300.0,1,0
4763,1,46.0,41000.0,1,1
4764,0,30.0,31400.0,2,0
4765,1,46.0,25900.0,3,1
4766,0,24.0,37100.0,3,0
4767,0,24.0,32100.0,1,0
4768,0,33.0,55800.0,1,0
4769,1,20.0,58500.0,1,0
4770,0,38.0,49800.0,0,0
4771,1,52.0,39200.0,1,2
4772,1,51.0,52000.0,2,2
4773,1,47.0,45300.0,0,1
4774,0,31.0,32800.0,1,0
4775,1,19.0,41500.0,1,0
4776,0,45.0,35200.0,1,1
4777,1,18.0,38500.0,2,0
4778,0,23.0,43800.0,1,0
4779,0,33.0,27300.0,1,0
4780,0,33.0,28500.0,2,0
4781,1,40.0,37400.0,2,0
4782,0,25.0,40700.0,0,0
4783,0,34.0,31100.0,2,0
4784,0,31.0,33200.0,3,0
4785,0,23.0,38100.0,2,0
4786,1,19.0,42700.0,2,0
4787,0,19.0,33000.0,0,0
4788,0,27.0,49600.0,1,0
4789,1,24.0,27400.0,1,0
4790,0,19.0,48400.0,1,0
4791,1,30.0,35400.0,4,0
4792,0,30.0,39500.0,1,0
4793,1,24.0,37800.0,0,0
4794,1,48.0,40100.0,4,1
4795,0,30.0,48600.0,1,0
4796,1,31.0,43100.0,1,0
4797,1,29.0,36600.0,2,0
4798,0,29.0,44100.0,0,0
4799,0,24.0,41800.0,3,0
4800,0,21.0,27700.0,1,0
4801,0,51.0,38100.0,1,2
4802,1,27.0,48400.0,1,0
4803,0,38.0,53000.0,3,0
4804,0,37.0,51600.0,0,0
4805,0,28.0,21100.0,2,0
4806,0,19.0,30500.0,1,0
4807,1,37.0,50500.0,1,0
4808,0,23.0,50900.0,0,0
4809,1,31.0,46200.0,6,0
4810,0,36.0,41700.0,0,0
4811,0,19.0,36300.0,3,0
4812,0,38.0,33800.0,0,0
4813,1,20.0,32000.0,0,0
4814,1,19.0,26000.0,0,0
4815,1,19.0,32400.0,0,0
4816,1,40.0,54200.0,1,0
4817,0,18.0,50000.0,1,0
4818,1,34.0,35100.0,1,0
4819,0,33.0,39200.0,0,0
4820,0,46.0,48300.0,0,1
4821,1,27.0,55900.0,0,0
4822,0,20.0,36200.0,1,0
4823,1,25.0,31200.0,1,0
4824,1,20.0,46500.0,0,0
4825,1,23.0,31500.0,0,0
4826,0,26.0,40700.0,2,0
4827,0,23.0,28300.0,2,0
4828,1,34.0,28900.0,1,0
4829,1,23.0,46200.0,1,0
4830,0,30.0,40900.0,1,0
4831,0,34.0,25200.0,2,0
4832,1,30.0,34300.0,2,0
4833,0,24.0,32200.000000000004,1,0
4834,1,53.0,22000.0,2,2
4835,0,40.0,51000.0,1,0
4836,1,38.0,43600.0,1,0
4837,1,33.0,42300.0,1,0
4838,1,51.0,29700.0,0,2
4839,0,24.0,35700.0,1,0
4840,1,31.0,45700.0,1,0
4841,0,25.0,42600.0,1,0
4842,0,27.0,38900.0,0,0
4843,0,20.0,37100.0,1,0
4844,0,28.0,44800.0,1,0
4845,1,32.0,34700.0,1,0
4846,0,24.0,41400.0,1,0
4847,0,43.0,36600.0,1,1
4848,0,24.0,51500.0,0,0
4849,0,30.0,35800.0,1,0
4850,0,19.0,42000.0,2,0
4851,0,31.0,39200.0,0,0
4852,0,40.0,39900.0,0,0
4853,0,21.0,31400.0,0,0
4854,1,22.0,30300.0,1,0
4855,0,27.0,56100.0,0,0
4856,1,21.0,47000.0,2,0
4857,1,36.0,43000.0,4,0
4858,0,32.0,36300.0,0,0
4859,1,22.0,41100.0,0,0
4860,0,41.0,56400.0,1,0
4861,1,31.0,62200.0,1,0
4862,0,24.0,25500.0,1,0
4863,0,39.0,38400.0,2,0
4864,0,19.0,43300.0,2,0
4865,0,29.0,53400.0,1,0
4866,1,19.0,20400.0,2,0
4867,1,24.0,46700.0,2,0
4868,0,46.0,50400.0,0,1
4869,1,42.0,50400.0,1,1
4870,1,31.0,49200.0,2,0
4871,1,18.0,29200.0,0,0
4872,1,26.0,41700.0,2,0
4873,1,34.0,37100.0,1,0
4874,0,30.0,42500.0,0,0
4875,1,18.0,36500.0,3,0
4876,1,18.0,47200.0,2,0
4877,0,25.0,50200.0,0,0
4878,0,31.0,58000.0,2,0
4879,1,21.0,38100.0,0,0
4880,1,53.0,38300.0,2,2
4881,1,24.0,41000.0,1,0
4882,0,38.0,39600.0,2,0
4883,0,47.0,55600.0,3,1
4884,0,34.0,40200.0,0,0
4885,0,25.0,42800.0,3,0
4886,1,38.0,26900.0,2,0
4887,1,26.0,51000.0,0,0
4888,0,18.0,44800.0,3,0
4889,1,20.0,41600.0,1,0
4890,1,32.0,46300.0,1,0
4891,1,32.0,33000.0,2,0
4892,1,41.0,30100.0,1,0
4893,1,21.0,57500.0,1,0
4894,1,33.0,58400.0,0,0
4895,1,38.0,35200.0,2,0
4896,1,37.0,49200.0,1,0
4897,1,20.0,22100.0,2,0
4898,1,28.0,39800.0,0,0
4899,0,21.0,59900.0,1,0
4900,0,21.0,46400.0,0,0
4901,1,41.0,56400.0,2,0
4902,1,35.0,38700.0,1,0
4903,1,18.0,32800.0,1,0
4904,1,36.0,56500.0,1,0
4905,0,32.0,20500.0,0,0
4906,0,45.0,37100.0,2,1
4907,1,41.0,45200.0,0,0
4908,1,40.0,33200.0,1,0
4909,1,42.0,45600.0,2,0
4910,0,27.0,37400.0,2,0
4911,1,22.0,32800.0,2,0
4912,0,23.0,40900.0,2,0
4913,1,27.0,33000.0,2,0
4914,0,28.0,44800.0,2,0
4915,0,19.0,37700.0,1,0
4916,1,24.0,46400.0,1,0
4917,0,39.0,39000.0,1,0
4918,1,18.0,47500.0,0,0
4919,1,34.0,48500.0,3,0
4920,0,23.0,51300.0,1,0
4921,0,26.0,24700.0,1,0
4922,1,23.0,41300.0,2,0
4923,0,48.0,58200.0,0,1
4924,0,30.0,50700.0,1,0
4925,1,44.0,32000.0,1,1
4926,0,29.0,49800.0,0,0
4927,0,37.0,43500.0,0,0
4928,0,26.0,41300.0,4,0
4929,1,52.0,33700.0,1,2
4930,0,19.0,45200.0,0,0
4931,0,21.0,48300.0,2,0
4932,0,38.0,45700.0,2,0
4933,1,29.0,38900.0,0,0
4934,1,25.0,27100.0,3,0
4935,1,19.0,32700.000000000004,0,0
4936,1,30.0,39100.0,0,0
4937,1,40.0,24100.0,2,0
4938,1,37.0,55700.0,1,0
4939,0,28.0,30400.0,0,0
4940,1,39.0,42100.0,1,0
4941,1,51.0,26500.0,3,2
4942,0,31.0,47300.0,1,0
4943,1,41.0,44100.0,0,0
4944,1,39.0,39000.0,0,0
4945,1,21.0,45800.0,0,0
4946,1,26.0,32600.0,2,0
4947,1,35.0,36300.0,0,0
4948,1,37.0,38000.0,1,0
4949,1,22.0,35800.0,1,0
4950,1,29.0,42100.0,4,0
4951,0,34.0,40700.0,1,0
4952,0,29.0,31700.0,1,0
4953,0,42.0,61400.0,3,0
4954,0,20.0,30900.0,1,0
4955,1,26.0,29500.0,0,0
4956,1,21.0,40100.0,1,0
4957,1,27.0,52300.0,0,0
4958,0,29.0,35900.0,1,0
4959,0,43.0,34500.0,4,1
4960,1,34.0,47800.0,1,0
4961,1,30.0,41400.0,3,0
4962,0,49.0,32500.0,1,2
4963,0,35.0,37400.0,2,0
4964,1,30.0,34500.0,0,0
4965,0,22.0,40100.0,1,0
4966,1,26.0,29200.0,1,0
4967,1,23.0,29000.0,2,0
4968,1,32.0,34500.0,1,0
4969,0,21.0,26400.0,5,0
4970,1,50.0,38300.0,0,2
4971,1,34.0,41200.0,1,0
4972,1,25.0,29000.0,1,0
4973,0,22.0,27200.0,0,0
4974,1,20.0,38100.0,1,0
4975,1,35.0,31100.0,0,0
4976,0,38.0,41600.0,1,0
4977,1,41.0,39700.0,0,0
4978,0,35.0,13400.0,0,0
4979,1,46.0,57500.0,2,1
4980,0,21.0,39700.0,1,0
4981,1,26.0,39800.0,0,0
4982,1,29.0,41500.0,3,0
4983,0,26.0,47800.0,2,0
4984,1,49.0,40400.0,1,2
4985,1,38.0,45800.0,0,0
4986,0,47.0,38800.0,1,1
4987,0,28.0,51300.0,1,0
4988,0,32.0,32500.0,1,0
4989,1,28.0,40900.0,1,0
4990,0,22.0,56800.0,1,0
4991,0,21.0,38300.0,3,0
4992,0,45.0,54600.0,0,1
4993,1,32.0,36000.0,1,0
4994,1,26.0,51400.0,0,0
4995,0,28.0,35700.0,2,0
4996,0,34.0,52400.0,1,0
4997,0,20.0,33900.0,2,0
4998,1,22.0,32700.000000000004,3,0
4999,1,28.0,40600.0,1,0
