,platform,sales_year,genre,online,offline,critic_score,user_score,rating,game_id
2332,PS4,2016.0,Misc,0.0,0.0,,,,40765
2333,PSV,2018.0,Action,0.0,0.0,,,,45666
2334,PS3,2017.0,Action,6.0,1.0,,4.9,T,38820
2335,PSV,2016.0,Role-Playing,0.0,0.0,,,,26872
2336,PS4,2015.0,Action,1.0,0.0,,,,33477
2337,PS4,2015.0,Action,3.0,5.0,,,,22142
2338,Wii,2018.0,Sports,0.0,3.0,,tbd,E,32208
2339,PSV,2015.0,Action,2.0,1.0,,,,45454
2340,Wii,2017.0,Platform,0.0,9.0,,tbd,E,24070
2341,PC,2017.0,Puzzle,0.0,7.000000000000001,,tbd,E,34549
2342,PSP,2018.0,Adventure,0.0,0.0,,,,43124
2343,3DS,2017.0,Platform,5.0,4.0,,tbd,E10+,35856
2344,PS4,2016.0,Action,5.0,2.0,44.0,5.5,T,24113
2345,PC,2015.0,Adventure,2.0,6.0,,,,29697
2346,DS,2017.0,Fighting,0.0,0.0,,,,29888
2347,PSP,2018.0,Sports,8.0,0.0,,tbd,E,49647
2348,PSV,2015.0,Adventure,0.0,3.0,86.0,9.3,M,38270
2349,PS3,2017.0,Misc,5.0,3.0,,tbd,E10+,38640
2350,PS3,2018.0,Shooter,0.0,0.0,,,,21413
2351,PC,2016.0,Simulation,0.0,9.0,81.0,4.3,E,23148
2352,PSV,2017.0,Action,4.0,4.0,57.0,6.6,M,48963
2353,PS4,2016.0,Racing,2.0,5.0,,,,18372
2354,PSV,2017.0,Misc,2.0,2.0,,,,40825
2355,Wii,2017.0,Action,5.0,3.0,46.0,tbd,E10+,39818
2356,Wii,2017.0,Misc,7.000000000000001,1.0,,tbd,E10+,31864
2357,Wii,2017.0,Misc,2.0,7.000000000000001,,tbd,E,10814
2358,X360,2017.0,Racing,8.0,0.0,65.0,8.8,E10+,38298
2359,PS3,2018.0,Misc,0.0,8.0,,,,31729
2360,PS3,2018.0,Fighting,6.0,2.0,49.0,5.8,E10+,11612
2361,3DS,2016.0,Platform,5.0,3.0,,,,15880
2362,3DS,2017.0,Racing,5.0,4.0,48.0,5,M,41499
2363,PSV,2017.0,Fighting,0.0,5.0,,,,21788
2364,DS,2017.0,Puzzle,4.0,4.0,70.0,tbd,E,40707
2365,PS3,2018.0,Action,5.0,3.0,43.0,4.5,M,42920
2366,X360,2018.0,Action,2.0,6.0,70.0,7.8,M,43705
2367,PC,2017.0,Action,0.0,7.000000000000001,77.0,6.4,,14162
2368,PSV,2017.0,Misc,4.0,3.0,57.0,5.8,E10+,34563
2369,DS,2017.0,Sports,8.0,0.0,,tbd,E,47358
2370,X360,2017.0,Simulation,6.0,2.0,45.0,4.5,T,28063
2371,PS3,2017.0,Platform,2.0,6.0,,5,E,20146
2372,3DS,2017.0,Misc,0.0,0.0,,,,21991
2373,3DS,2017.0,Misc,6.0,2.0,,tbd,E10+,19387
2374,PS3,2018.0,Adventure,5.0,2.0,,8.2,,23310
2375,3DS,2015.0,Action,0.0,1.0,58.0,6.4,E10+,18554
2376,PS3,2015.0,Sports,3.0,5.0,,tbd,E,47727
2377,PS3,2017.0,Racing,6.0,2.0,,tbd,E,42180
2378,Wii,2017.0,Sports,4.0,3.0,,,,22174
2379,PS4,2016.0,Racing,3.0,5.0,67.0,7.4,E,47488
2380,PSP,2018.0,Role-Playing,0.0,0.0,,,,43874
2381,PSP,2017.0,Adventure,0.0,0.0,,,,19268
2382,X360,2016.0,Platform,4.0,5.0,,tbd,E10+,30699
2383,X360,2015.0,Platform,8.0,0.0,,3.4,E,20016
2384,PS3,2017.0,Adventure,7.000000000000001,1.0,66.0,6.8,,16763
2385,PS4,2015.0,Action,3.0,1.0,69.0,6.6,T,15476
2386,PSP,2018.0,Sports,0.0,0.0,,,,38707
2387,PSV,2018.0,Role-Playing,0.0,0.0,,,,34769
2388,PS3,2017.0,Action,0.0,0.0,,,,21696
2389,PSV,2016.0,Action,0.0,0.0,,,T,27187
2390,PC,2015.0,Strategy,0.0,8.0,,,,14531
2391,3DS,2017.0,Puzzle,7.000000000000001,0.0,67.0,5.3,E,14044
2392,PS3,2017.0,Fighting,0.0,0.0,73.0,7.5,T,36214
2393,Wii,2017.0,Misc,8.0,0.0,,tbd,E10+,23448
2394,PC,2015.0,Action,0.0,8.0,76.0,7.6,M,10571
2395,X360,2018.0,Racing,3.0,5.0,75.0,6,E,34312
2396,PS3,2018.0,Strategy,0.0,0.0,,,,24745
2397,PS3,2015.0,Action,2.0,5.0,,,,32365
2398,Wii,2017.0,Sports,8.0,0.0,,tbd,T,10708
2399,DS,2017.0,Simulation,8.0,0.0,,tbd,E10+,21154
2400,PSV,2018.0,Action,0.0,0.0,,,,27871
2401,DS,2017.0,Adventure,8.0,0.0,,tbd,E,48034
2402,PS3,2015.0,Action,0.0,0.0,,,,28149
2403,3DS,2016.0,Action,0.0,4.0,71.0,7.1,T,44871
2404,PS3,2015.0,Sports,2.0,5.0,,,,38020
2405,3DS,2017.0,Role-Playing,0.0,0.0,,,,22518
2406,WiiU,2017.0,Action,5.0,3.0,,,,44620
2407,PC,2018.0,Role-Playing,0.0,8.0,65.0,5.7,M,10678
2408,PS3,2017.0,Role-Playing,0.0,0.0,,,,25543
2409,XOne,2015.0,Fighting,5.0,3.0,,,,24221
2410,Wii,2017.0,Action,6.0,2.0,62.0,5.2,T,22693
2411,PS3,2018.0,Action,0.0,0.0,,tbd,T,40862
2412,PS4,2016.0,Adventure,3.0,5.0,,,,33420
2413,PC,2017.0,Shooter,5.0,2.0,75.0,6.7,M,28726
2414,Wii,2017.0,Misc,6.0,2.0,84.0,8.7,E,33952
2415,XOne,2015.0,Sports,3.0,5.0,20.0,3.1,E,42977
2416,PS4,2015.0,Role-Playing,2.0,1.0,,,,33403
2417,3DS,2015.0,Action,0.0,0.0,,,,43958
2418,3DS,2017.0,Role-Playing,0.0,8.0,,,,35047
2419,WiiU,2018.0,Misc,0.0,0.0,,,,48761
2420,PS2,2017.0,Sports,0.0,2.0,,,,29377
2421,PS4,2016.0,Action,1.0,5.0,,6.1,T,43639
2422,WiiU,2017.0,Platform,4.0,3.0,42.0,5.6,E,17380
2423,PS4,2018.0,Action,0.0,7.000000000000001,74.0,6.7,T,48509
2424,3DS,2018.0,Role-Playing,0.0,0.0,,,,12543
2425,PSV,2016.0,Strategy,0.0,0.0,,,,12585
2426,PS3,2017.0,Action,7.000000000000001,1.0,70.0,7,E10+,42698
2427,DS,2017.0,Adventure,4.0,4.0,,tbd,E10+,45944
2428,PC,2017.0,Adventure,2.0,5.0,72.0,7.7,T,41382
2429,3DS,2015.0,Action,3.0,5.0,,,,38244
2430,PS4,2016.0,Action,0.0,0.0,,,,21593
2431,PS4,2016.0,Strategy,0.0,0.0,,,,41605
2432,PS3,2018.0,Racing,7.000000000000001,0.0,76.0,4.5,E,18026
2433,PS4,2016.0,Fighting,4.0,0.0,85.0,7.6,T,36084
2434,Wii,2017.0,Action,8.0,0.0,,6.3,T,20593
2435,3DS,2015.0,Adventure,0.0,0.0,,,,31868
2436,3DS,2017.0,Shooter,8.0,0.0,75.0,7.7,E10+,32034
2437,3DS,2017.0,Action,5.0,2.0,51.0,5,T,17986
2438,3DS,2017.0,Puzzle,5.0,3.0,61.0,tbd,E,30590
2439,WiiU,2018.0,Adventure,3.0,5.0,47.0,4.9,E10+,11643
2440,PSV,2017.0,Strategy,3.0,3.0,,2,E,37801
2441,X360,2018.0,Action,7.000000000000001,0.0,,,,41479
2442,DS,2017.0,Role-Playing,0.0,0.0,,,,36414
2443,PC,2017.0,Adventure,0.0,7.000000000000001,,,,39670
2444,PS4,2018.0,Sports,5.0,2.0,66.0,6.3,E,41155
2445,PS4,2015.0,Action,0.0,0.0,70.0,7.8,T,38181
2446,X360,2018.0,Racing,4.0,3.0,,tbd,E,20366
2447,3DS,2017.0,Action,0.0,0.0,,,,18067
2448,X360,2017.0,Simulation,6.0,2.0,61.0,tbd,T,41346
2449,PS4,2015.0,Platform,3.0,3.0,90.0,7.6,E,20376
2450,PSV,2017.0,Action,0.0,6.0,69.0,6.8,E10+,33855
2451,DS,2017.0,Puzzle,7.000000000000001,1.0,,tbd,E,28246
2452,PC,2018.0,Sports,0.0,7.000000000000001,80.0,6.9,E,27405
2453,PS3,2015.0,Action,3.0,4.0,,7.1,T,14797
2454,PS3,2017.0,Action,4.0,3.0,,,,13515
2455,PC,2017.0,Simulation,0.0,7.000000000000001,,tbd,,34438
2456,PC,2016.0,Shooter,4.0,4.0,69.0,6.9,T,49684
2457,3DS,2017.0,Action,0.0,0.0,,,,22077
2458,3DS,2017.0,Misc,0.0,0.0,,,,33061
2459,PS4,2016.0,Fighting,3.0,0.0,,,,32814
2460,PS4,2016.0,Platform,7.000000000000001,0.0,77.0,6.1,E,28602
2461,PS3,2017.0,Action,4.0,3.0,51.0,6,M,11143
2462,DS,2017.0,Action,0.0,0.0,,,,39298
2463,3DS,2017.0,Fighting,0.0,0.0,,,,22411
2464,Wii,2018.0,Simulation,0.0,0.0,,,,39315
2465,Wii,2017.0,Action,6.0,1.0,,tbd,E10+,11309
2466,3DS,2018.0,Action,0.0,7.000000000000001,65.0,5.6,E10+,38769
2467,PS3,2018.0,Role-Playing,2.0,5.0,36.0,3.7,M,39268
2468,X360,2015.0,Action,6.0,1.0,,8.4,T,39284
2469,X360,2017.0,Simulation,8.0,0.0,,tbd,E10+,23436
2470,DS,2017.0,Adventure,5.0,2.0,,tbd,E10+,40990
2471,PC,2016.0,Shooter,3.0,4.0,85.0,8,M,47930
2472,X360,2018.0,Fighting,6.0,1.0,85.0,7.4,T,41791
2473,X360,2017.0,Fighting,5.0,2.0,49.0,6.2,M,11721
2474,3DS,2017.0,Misc,0.0,0.0,,,,47160
2475,DS,2017.0,Action,8.0,0.0,,tbd,E,44402
2476,X360,2017.0,Adventure,0.0,0.0,,,,42839
2477,PC,2017.0,Sports,6.0,1.0,74.0,5.9,E,32212
2478,WiiU,2018.0,Action,4.0,2.0,64.0,7.4,T,21726
2479,Wii,2017.0,Fighting,7.000000000000001,1.0,,,,27150
2480,PS3,2017.0,Platform,3.0,3.0,51.0,3.1,E10+,10604
2481,PS3,2017.0,Sports,0.0,6.0,,,,41640
2482,PSP,2015.0,Action,0.0,0.0,,,,24647
2483,PC,2017.0,Shooter,2.0,5.0,52.0,5.8,M,46306
2484,PS4,2016.0,Sports,0.0,7.000000000000001,,,,37889
2485,3DS,2017.0,Puzzle,7.000000000000001,0.0,51.0,tbd,E,22863
2486,PC,2017.0,Strategy,0.0,6.0,80.0,7.8,M,35624
2487,Wii,2017.0,Action,0.0,0.0,,,,26148
2488,PS3,2017.0,Adventure,0.0,0.0,,,,26655
2489,PSP,2017.0,Strategy,0.0,0.0,,,,12792
2490,XOne,2018.0,Adventure,3.0,4.0,,,,14418
2491,PSP,2018.0,Adventure,0.0,0.0,,,,46525
2492,3DS,2017.0,Misc,0.0,0.0,,,,18703
2493,DS,2017.0,Strategy,5.0,2.0,,tbd,E10+,23887
2494,3DS,2018.0,Action,0.0,0.0,,,,38740
2495,PSV,2017.0,Action,0.0,0.0,,,,24652
2496,X360,2017.0,Action,5.0,3.0,49.0,5.6,M,19324
2497,X360,2017.0,Platform,4.0,3.0,49.0,5.1,E10+,41552
2498,Wii,2017.0,Action,0.0,0.0,,,,39432
2499,3DS,2018.0,Adventure,3.0,4.0,60.0,tbd,E10+,41600
2500,PC,2017.0,Action,6.0,1.0,57.0,5.8,T,32722
2501,Wii,2017.0,Misc,7.000000000000001,0.0,,,,20250
2502,PC,2018.0,Role-Playing,0.0,7.000000000000001,58.0,6.5,M,41065
2503,PS3,2016.0,Sports,0.0,4.0,,,,20029
2504,PSV,2018.0,Role-Playing,3.0,1.0,72.0,8.3,T,23175
2505,PS4,2016.0,Shooter,6.0,0.0,60.0,6.7,M,35476
2506,PC,2015.0,Action,5.0,2.0,74.0,7.5,M,18102
2507,PSP,2017.0,Role-Playing,0.0,0.0,,,,33336
2508,PC,2017.0,Simulation,0.0,8.0,33.0,3.3,T,39810
2509,PS4,2016.0,Action,6.0,0.0,69.0,7.3,E,10840
2510,PS4,2015.0,Role-Playing,0.0,0.0,,,,44884
2511,DS,2017.0,Strategy,0.0,0.0,,,,33346
2512,3DS,2017.0,Role-Playing,0.0,0.0,,,,22880
2513,X360,2017.0,Action,3.0,4.0,,,,47580
2514,XOne,2016.0,Action,5.0,2.0,,,,44256
2515,XOne,2016.0,Action,3.0,4.0,74.0,7.6,M,14810
2516,DS,2017.0,Simulation,6.0,1.0,,tbd,E,20359
2517,3DS,2018.0,Action,0.0,0.0,,,,32620
2518,DS,2018.0,Sports,7.000000000000001,0.0,,tbd,E,40086
2519,X360,2017.0,Simulation,2.0,6.0,,,,44308
2520,WiiU,2015.0,Action,6.0,1.0,,tbd,E,15603
2521,PC,2017.0,Simulation,7.000000000000001,0.0,,6.7,T,18972
2522,PC,2015.0,Action,0.0,7.000000000000001,91.0,7.7,M,47902
2523,X360,2015.0,Action,3.0,5.0,,,,17261
2524,PS4,2016.0,Racing,1.0,5.0,75.0,8,E,42539
2525,3DS,2018.0,Action,0.0,0.0,63.0,6.1,T,49486
2526,PS3,2017.0,Sports,1.0,5.0,53.0,tbd,E,38326
2527,PSP,2017.0,Adventure,0.0,0.0,,,,26992
2528,PC,2017.0,Shooter,1.0,5.0,72.0,8.2,,25059
2529,Wii,2017.0,Action,7.000000000000001,0.0,,tbd,T,32987
2530,PS4,2015.0,Role-Playing,0.0,0.0,,,,16413
2531,3DS,2016.0,Misc,0.0,0.0,,,,33166
2532,PC,2018.0,Racing,0.0,6.0,82.0,8.5,T,47624
2533,XOne,2018.0,Adventure,5.0,2.0,,8.5,M,31529
2534,X360,2017.0,Misc,7.000000000000001,0.0,,tbd,E,38333
2535,PS4,2015.0,Action,2.0,0.0,,,,31332
2536,3DS,2016.0,Adventure,5.0,0.0,81.0,8.5,M,10642
2537,PSV,2018.0,Role-Playing,0.0,0.0,,,,38793
2538,Wii,2017.0,Action,4.0,3.0,,,,14709
2539,3DS,2015.0,Misc,0.0,0.0,,,,13407
2540,PSP,2018.0,Role-Playing,0.0,0.0,,,,33880
2541,PC,2018.0,Platform,0.0,6.0,86.0,8.4,E10+,15062
2542,PS3,2017.0,Misc,0.0,0.0,,,,32896
2543,PSV,2015.0,Role-Playing,0.0,0.0,,,,31708
2544,DS,2017.0,Sports,0.0,0.0,,,,23097
2545,3DS,2018.0,Action,0.0,0.0,,,,16130
2546,PS3,2017.0,Racing,7.000000000000001,0.0,67.0,6.8,E10+,30398
2547,PSP,2017.0,Fighting,0.0,0.0,,,,41712
2548,PS4,2015.0,Strategy,0.0,5.0,64.0,7.1,T,43677
2549,PSV,2018.0,Fighting,2.0,4.0,,,,18849
2550,PS3,2018.0,Role-Playing,5.0,1.0,71.0,7.3,T,18456
2551,XOne,2017.0,Fighting,4.0,3.0,,,,49152
2552,PSV,2018.0,Adventure,0.0,0.0,,,,24959
2553,3DS,2015.0,Fighting,0.0,0.0,,,,36752
2554,PS3,2017.0,Sports,0.0,0.0,,,,36997
2555,3DS,2018.0,Role-Playing,0.0,0.0,,,,32082
2556,XOne,2015.0,Role-Playing,4.0,3.0,,,,27825
2557,PS3,2017.0,Misc,5.0,2.0,,tbd,T,49504
2558,3DS,2017.0,Adventure,0.0,0.0,,,,16050
2559,PSV,2017.0,Adventure,0.0,0.0,,,,21705
2560,PSV,2017.0,Action,0.0,0.0,,,,49862
2561,PSV,2017.0,Sports,0.0,0.0,,,,10696
2562,PSP,2018.0,Role-Playing,0.0,0.0,,,,24594
2563,PS3,2018.0,Action,4.0,3.0,40.0,3.5,M,33633
2564,3DS,2018.0,Role-Playing,0.0,0.0,,,,39487
2565,3DS,2017.0,Simulation,4.0,3.0,,4.3,E,35805
2566,X360,2017.0,Fighting,7.000000000000001,0.0,,,,14230
2567,PSV,2015.0,Adventure,0.0,0.0,,,,16960
2568,X360,2018.0,Simulation,7.000000000000001,0.0,49.0,5.5,T,34761
2569,PSP,2018.0,Adventure,0.0,0.0,,,,29847
2570,PS4,2015.0,Action,6.0,0.0,62.0,7.7,,22543
2571,DS,2017.0,Adventure,3.0,4.0,78.0,tbd,E10+,12898
2572,DS,2017.0,Misc,7.000000000000001,0.0,,,,20960
2573,PS4,2015.0,Role-Playing,2.0,0.0,71.0,6.2,T,37636
2574,PS3,2018.0,Sports,0.0,0.0,,,,17032
2575,3DS,2017.0,Misc,0.0,0.0,,,,42488
2576,PC,2016.0,Role-Playing,0.0,7.000000000000001,89.0,8.6,M,42334
2577,3DS,2017.0,Simulation,7.000000000000001,0.0,,tbd,E,36192
2578,X360,2017.0,Racing,0.0,6.0,,,,41867
2579,3DS,2018.0,Shooter,0.0,0.0,,,,20210
2580,Wii,2017.0,Misc,1.0,5.0,,,,22752
2581,3DS,2017.0,Misc,0.0,0.0,,,,16296
2582,PSV,2018.0,Action,4.0,2.0,,,,25576
2583,PC,2017.0,Simulation,0.0,6.0,,,,17569
2584,PS3,2017.0,Misc,7.000000000000001,0.0,,tbd,E10+,23772
2585,3DS,2018.0,Action,0.0,0.0,,,,24247
2586,DS,2017.0,Puzzle,4.0,3.0,,tbd,E,49926
2587,PS3,2017.0,Action,5.0,1.0,,tbd,E10+,21629
2588,DS,2017.0,Action,4.0,2.0,,tbd,E10+,22777
2589,Wii,2017.0,Racing,7.000000000000001,0.0,,tbd,E10+,35270
2590,XOne,2015.0,Action,5.0,1.0,,tbd,E,45127
2591,PS4,2015.0,Role-Playing,3.0,0.0,78.0,8.1,T,21754
2592,3DS,2017.0,Role-Playing,0.0,0.0,,,,39235
2593,X360,2018.0,Action,3.0,4.0,32.0,3.8,M,49507
2594,DS,2017.0,Misc,3.0,4.0,,,,38017
2595,PSP,2018.0,Adventure,0.0,0.0,,,,25827
2596,DS,2017.0,Puzzle,0.0,6.0,,,,24710
2597,PSV,2015.0,Role-Playing,0.0,0.0,,,,10967
2598,PC,2017.0,Shooter,1.0,4.0,67.0,4.9,M,11665
2599,PSP,2018.0,Role-Playing,0.0,0.0,,,,26941
2600,PSV,2018.0,Role-Playing,0.0,4.0,83.0,7.8,E10+,49290
2601,PSV,2018.0,Role-Playing,0.0,0.0,,,,32043
2602,3DS,2018.0,Adventure,0.0,0.0,,,,41625
2603,3DS,2018.0,Puzzle,6.0,0.0,,tbd,E,40004
2604,X360,2015.0,Action,4.0,2.0,,6.6,M,21289
2605,3DS,2017.0,Sports,0.0,0.0,,,,48414
2606,PSV,2015.0,Misc,0.0,0.0,,,,35708
2607,Wii,2017.0,Misc,0.0,6.0,,,,49090
2608,DS,2017.0,Misc,7.000000000000001,0.0,,tbd,E,42661
2609,DS,2017.0,Sports,7.000000000000001,0.0,,tbd,E,21026
2610,PS3,2017.0,Strategy,0.0,0.0,,,,14347
2611,X360,2015.0,Sports,6.0,0.0,,2.8,T,32115
2612,X360,2018.0,Misc,6.0,1.0,,7,E10+,13650
2613,PSV,2018.0,Fighting,3.0,0.0,,7.8,T,22021
2614,PSV,2018.0,Role-Playing,3.0,1.0,63.0,7,T,37628
2615,3DS,2017.0,Action,0.0,0.0,,,,18848
2616,PSP,2017.0,Role-Playing,2.0,0.0,,,,47444
2617,PS3,2017.0,Fighting,0.0,1.0,55.0,7.4,,25512
2618,PSV,2018.0,Action,2.0,0.0,72.0,8.5,T,26958
2619,XOne,2018.0,Action,4.0,2.0,58.0,6.8,T,11735
2620,Wii,2017.0,Sports,0.0,6.0,,,,43884
2621,WiiU,2018.0,Action,2.0,1.0,,,,31842
2622,PS3,2017.0,Role-Playing,2.0,1.0,57.0,6.4,T,32309
2623,PS3,2016.0,Fighting,2.0,2.0,,,,33565
2624,Wii,2017.0,Sports,0.0,0.0,,,,40236
2625,3DS,2018.0,Action,0.0,0.0,,,,19752
2626,PSP,2018.0,Action,0.0,0.0,,,,27352
2627,3DS,2015.0,Action,0.0,0.0,,,,31809
2628,PC,2018.0,Adventure,0.0,6.0,73.0,8,M,45514
2629,PS4,2016.0,Adventure,1.0,5.0,72.0,7.8,E10+,30370
2630,3DS,2017.0,Platform,0.0,6.0,,,,14258
2631,PC,2017.0,Adventure,0.0,6.0,80.0,7.9,,26431
2632,PSV,2018.0,Sports,0.0,0.0,,,,20781
2633,PS4,2015.0,Action,2.0,3.0,,,,28148
2634,PS3,2017.0,Fighting,6.0,0.0,,,,10253
2635,PS4,2015.0,Adventure,0.0,6.0,63.0,8.6,,22552
2636,PS3,2018.0,Shooter,3.0,3.0,56.0,5.4,M,48296
2637,X360,2017.0,Fighting,0.0,3.0,79.0,6.2,T,10340
2638,3DS,2015.0,Action,0.0,0.0,,,,12841
2639,PSV,2016.0,Action,1.0,4.0,70.0,8,T,24162
2640,3DS,2018.0,Role-Playing,5.0,1.0,,,,26185
2641,PS3,2018.0,Shooter,1.0,5.0,,,M,42425
2642,PSV,2018.0,Role-Playing,0.0,0.0,,,,15416
2643,PSP,2018.0,Role-Playing,0.0,0.0,,,,46037
2644,PS3,2017.0,Simulation,6.0,0.0,49.0,4.4,T,30239
2645,PS3,2018.0,Adventure,3.0,3.0,,,,38123
2646,X360,2018.0,Fighting,1.0,5.0,53.0,5.1,T,30347
2647,DS,2017.0,Action,5.0,1.0,,tbd,E10+,27184
2648,PS3,2017.0,Strategy,0.0,0.0,,,,14961
2649,PS3,2017.0,Action,5.0,1.0,,,,23954
2650,PS4,2018.0,Action,0.0,5.0,83.0,7.9,T,36131
2651,XOne,2015.0,Action,5.0,1.0,,6.3,T,18972
2652,WiiU,2018.0,Adventure,4.0,2.0,,7,E10+,38053
2653,PC,2018.0,Role-Playing,0.0,6.0,,,,28352
2654,PS3,2017.0,Role-Playing,0.0,0.0,74.0,7.8,T,27874
2655,X360,2017.0,Racing,6.0,0.0,47.0,8.6,E10+,11887
2656,3DS,2018.0,Strategy,0.0,0.0,,,,15119
2657,3DS,2018.0,Action,0.0,6.0,51.0,tbd,E,29018
2658,3DS,2018.0,Adventure,0.0,0.0,,,,11072
2659,PC,2017.0,Strategy,1.0,5.0,61.0,5.6,E,49337
2660,X360,2015.0,Action,5.0,1.0,,tbd,E,48886
2661,PSV,2018.0,Role-Playing,2.0,1.0,60.0,7.5,M,32930
2662,X360,2017.0,Misc,6.0,0.0,,tbd,E,47556
2663,3DS,2018.0,Misc,0.0,0.0,,,,19606
2664,PS4,2015.0,Adventure,0.0,6.0,72.0,7.2,T,29744
2665,PC,2018.0,Action,0.0,6.0,83.0,8,T,42659
2666,PSV,2017.0,Role-Playing,0.0,0.0,,,,22104
2667,X360,2018.0,Role-Playing,2.0,4.0,44.0,4.4,M,34738
2668,PSV,2017.0,Strategy,0.0,0.0,,,,25326
2669,X360,2017.0,Misc,5.0,1.0,,,,12746
2670,3DS,2017.0,Action,3.0,3.0,,tbd,E,31919
2671,DS,2017.0,Misc,6.0,0.0,,tbd,T,15119
2672,PC,2017.0,Racing,0.0,6.0,80.0,5.7,E,46229
2673,WiiU,2015.0,Misc,0.0,0.0,,,,49521
2674,PSV,2017.0,Role-Playing,1.0,1.0,55.0,6.7,M,25499
2675,PSV,2018.0,Action,0.0,0.0,70.0,7.9,T,38745
2676,PSV,2018.0,Action,0.0,0.0,,,,12050
2677,WiiU,2018.0,Action,0.0,4.0,66.0,7.8,T,29908
2678,PSP,2017.0,Misc,0.0,0.0,,,,29659
2679,XOne,2015.0,Action,4.0,2.0,,,,33508
2680,3DS,2015.0,Puzzle,0.0,0.0,70.0,7.5,E,42126
2681,3DS,2018.0,Action,0.0,0.0,,,,30452
2682,X360,2018.0,Fighting,3.0,1.0,55.0,7.1,M,35335
2683,PSV,2016.0,Misc,0.0,0.0,,,,40693
2684,DS,2017.0,Platform,6.0,0.0,79.0,8,E,42024
2685,PS3,2017.0,Adventure,0.0,0.0,,,,19074
2686,PC,2016.0,Platform,1.0,5.0,74.0,4.4,T,38791
2687,PSP,2017.0,Role-Playing,0.0,0.0,,,,32628
2688,PSV,2017.0,Sports,0.0,0.0,,,,49526
2689,PS3,2016.0,Misc,0.0,0.0,,,,36303
2690,3DS,2018.0,Action,3.0,3.0,,,,18022
2691,DS,2017.0,Simulation,6.0,0.0,,,,33165
2692,PS3,2016.0,Role-Playing,2.0,1.0,,7,T,19898
2693,3DS,2018.0,Action,0.0,0.0,,,,41579
2694,PS4,2016.0,Racing,0.0,5.0,73.0,6.2,E,15478
2695,DS,2017.0,Platform,6.0,0.0,,0.9,E,14384
2696,XOne,2016.0,Fighting,3.0,2.0,60.0,5.8,T,16231
2697,XOne,2016.0,Action,2.0,4.0,76.0,7.7,E,48340
2698,PC,2018.0,Sports,0.0,6.0,82.0,5.8,,45991
2699,DS,2017.0,Puzzle,3.0,2.0,,tbd,E,12523
2700,DS,2017.0,Adventure,0.0,0.0,,,,27467
2701,PSV,2016.0,Adventure,3.0,0.0,83.0,8.3,M,34049
2702,PSP,2017.0,Role-Playing,0.0,0.0,61.0,7.5,T,29945
2703,X360,2015.0,Action,6.0,0.0,,,,45003
2704,PSP,2017.0,Fighting,0.0,0.0,,,,18147
2705,DS,2017.0,Puzzle,6.0,0.0,,,,39099
2706,PSV,2015.0,Action,0.0,5.0,,,,20571
2707,PS3,2018.0,Action,0.0,0.0,,,,46481
2708,3DS,2016.0,Action,0.0,0.0,,,,36012
2709,X360,2017.0,Action,5.0,1.0,,4,E10+,12879
2710,PC,2017.0,Action,0.0,5.0,,,,17700
2711,PS3,2018.0,Adventure,1.0,2.0,83.0,8.7,M,18151
2712,PS4,2015.0,Action,3.0,2.0,67.0,7.6,T,26679
2713,PC,2017.0,Strategy,1.0,4.0,70.0,5.6,E10+,34579
2714,PSV,2018.0,Action,0.0,0.0,68.0,7.9,T,29888
2715,Wii,2018.0,Misc,0.0,6.0,,tbd,E10+,45293
2716,PC,2018.0,Action,0.0,6.0,,6.8,E10+,24535
2717,DS,2017.0,Misc,6.0,0.0,,tbd,,16324
2718,X360,2017.0,Shooter,4.0,0.0,,,,22791
2719,3DS,2018.0,Simulation,0.0,0.0,65.0,tbd,E10+,41798
2720,DS,2017.0,Puzzle,0.0,5.0,,tbd,E,25034
2721,PC,2018.0,Action,2.0,4.0,68.0,6.8,E10+,27554
2722,WiiU,2017.0,Action,6.0,0.0,76.0,7.9,E,33445
2723,3DS,2018.0,Adventure,0.0,0.0,,,,14751
2724,X360,2018.0,Racing,3.0,2.0,48.0,4.8,E,15848
2725,PSV,2015.0,Role-Playing,1.0,1.0,76.0,8.8,T,18928
2726,PS4,2015.0,Role-Playing,0.0,5.0,,,,19742
2727,WiiU,2018.0,Action,4.0,1.0,,,,37865
2728,X360,2017.0,Racing,5.0,1.0,,tbd,E,32107
2729,PS4,2015.0,Shooter,3.0,2.0,64.0,7.9,M,49859
2730,PS3,2018.0,Action,0.0,0.0,,,,45179
2731,3DS,2017.0,Action,0.0,0.0,,,,46244
2732,PS4,2016.0,Role-Playing,2.0,4.0,60.0,6.7,M,32211
2733,PS3,2016.0,Action,0.0,0.0,,,,14974
2734,3DS,2018.0,Action,0.0,0.0,,,,49079
2735,PS3,2018.0,Strategy,0.0,0.0,,,,24743
2736,PC,2017.0,Adventure,0.0,5.0,75.0,7.9,E10+,38847
2737,X360,2017.0,Racing,0.0,5.0,,,,12870
2738,XOne,2016.0,Action,2.0,3.0,,,,42678
2739,PC,2017.0,Role-Playing,6.0,0.0,,7.4,T,25120
2740,PSV,2016.0,Action,0.0,0.0,,,,35026
2741,PS2,2017.0,Action,0.0,0.0,,8.2,E,27473
2742,PSP,2018.0,Action,0.0,0.0,,,,19779
2743,PSV,2015.0,Role-Playing,0.0,0.0,,,,46628
2744,PS4,2016.0,Role-Playing,0.0,0.0,,,,32551
